ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,trans_depth,method,host,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types
2026-05-07 17:25:25.495670080,C5HgE14wSj5GwgpYo3,172.30.0.73,49160,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Opera/9.80 (Macintosh; Intel Mac OS X 10.7.0; U; Edition MacAppStore; en) Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit/534.34 (KHTML,like Gecko) PhantomJS/1.9.0 (development) Safari/534.34",,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:25.509403944,CkdTAj3kw3NDBrtZg6,172.30.0.10,58036,172.30.0.40,80,tcp,http,0 days 00:00:00.000109,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:25.509500980,CkdTAj3kw3NDBrtZg6,172.30.0.10,58036,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:25.712778091,CnznA144RxVaC3GWW6,172.30.0.10,58044,172.30.0.40,80,tcp,http,0 days 00:00:00.000264,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:25.712889910,CnznA144RxVaC3GWW6,172.30.0.10,58044,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:25.719145060,CkP2Qa2EK4plwB6RK6,172.30.0.87,51172,172.30.0.40,80,tcp,http,0 days 00:00:00.000102,487,0,RSTR,T,T,0,ShADar,3,651,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:25.719213009,CkP2Qa2EK4plwB6RK6,172.30.0.87,51172,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,7,0,,,,,(empty),,,,FoqKki2ZCNUq5VTE92,,,,,
2026-05-07 17:25:25.763957024,CkLbHq3pZMcLDn7bua,172.30.0.10,58058,172.30.0.40,80,tcp,http,0 days 00:00:00.000140,328,0,RSTR,T,T,0,ShADar,4,544,4,204,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:25.764072895,CkLbHq3pZMcLDn7bua,172.30.0.10,58058,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:25.795828104,C54GQo1QE9y6TF7O44,172.30.0.10,58070,172.30.0.40,80,tcp,http,0 days 00:00:00.000126,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:25.795938015,C54GQo1QE9y6TF7O44,172.30.0.10,58070,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:25.829231024,CTYliG494V9ktI5U5k,172.30.0.73,49162,172.30.0.40,80,tcp,,0 days 00:00:00.002048,0,0,SF,T,T,0,ShAfFa,3,164,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:25.998060942,Cwy8Dc1Fmvy9Qf9JW4,172.30.0.10,58084,172.30.0.40,80,tcp,http,0 days 00:00:00.000180,448,0,RSTR,T,T,0,ShADar,4,664,4,216,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:25.998168945,Cwy8Dc1Fmvy9Qf9JW4,172.30.0.10,58084,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,226,0,,,,,(empty),,,,FFksYa1qqGTJzxbZ8,,text/plain,,,
2026-05-07 17:25:26.103549957,CbwuSk4ng4KiStimt1,172.30.0.10,58098,172.30.0.40,80,tcp,http,0 days 00:00:00.000151,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.103683949,CbwuSk4ng4KiStimt1,172.30.0.10,58098,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.164917946,CTXVsPLvtOkCtDgOj,172.30.0.73,49176,172.30.0.40,80,tcp,http,0 days 00:00:00.000230,283,0,RSTR,T,T,0,ShADar,3,447,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.165024996,Cuq5YyocOJa0YnaR9,172.30.0.73,49188,172.30.0.40,80,tcp,http,0 days 00:00:00.000158,281,0,RSTR,T,T,0,ShADar,3,445,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.165085077,CTXVsPLvtOkCtDgOj,172.30.0.73,49176,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Opera/9.80 (Macintosh; Intel Mac OS X 10.7.0; U; Edition MacAppStore; en) Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit/534.34 (KHTML,like Gecko) PhantomJS/1.9.0 (development) Safari/534.34",,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.165095091,Cuq5YyocOJa0YnaR9,172.30.0.73,49188,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Opera/9.80 (Macintosh; Intel Mac OS X 10.7.0; U; Edition MacAppStore; en) Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit/534.34 (KHTML,like Gecko) PhantomJS/1.9.0 (development) Safari/534.34",,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.189969063,CDYh37mfinoEOyrn5,172.30.0.10,58114,172.30.0.40,80,tcp,http,0 days 00:00:00.000327,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.190185070,CDYh37mfinoEOyrn5,172.30.0.10,58114,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.207242012,CDj4yx1epCLclCpCWc,172.30.0.10,58122,172.30.0.40,80,tcp,http,0 days 00:00:00.000207,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.207377911,CDj4yx1epCLclCpCWc,172.30.0.10,58122,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.209820032,Ch8KVo36YIohKxO3K6,172.30.0.10,58124,172.30.0.40,80,tcp,http,0 days 00:00:00.000148,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.209934950,Ch8KVo36YIohKxO3K6,172.30.0.10,58124,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.235717058,CAaBjzqBeFwKIlRuh,172.30.0.10,58140,172.30.0.40,80,tcp,http,0 days 00:00:00.000176,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.235830069,CAaBjzqBeFwKIlRuh,172.30.0.10,58140,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.278315067,CCOakp1DUWsbCSSYb8,172.30.0.10,58148,172.30.0.40,80,tcp,http,0 days 00:00:00.000171,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.278445005,CCOakp1DUWsbCSSYb8,172.30.0.10,58148,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.291410923,Cv3m8G4mSCtGcdmH81,172.30.0.10,58156,172.30.0.40,80,tcp,http,0 days 00:00:00.000149,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.291529894,Cv3m8G4mSCtGcdmH81,172.30.0.10,58156,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.292567968,C1Z2fR3kSXkIWVF35i,172.30.0.10,58164,172.30.0.40,80,tcp,http,0 days 00:00:00.000107,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.292650938,C1Z2fR3kSXkIWVF35i,172.30.0.10,58164,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.350498915,C949qi15Ag6smzdc0b,172.30.0.10,58166,172.30.0.40,80,tcp,http,0 days 00:00:00.000131,279,0,RSTR,T,T,0,ShADar,4,495,4,204,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.350605965,C949qi15Ag6smzdc0b,172.30.0.10,58166,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.361504078,CMvtjE32o2TnQOCBae,172.30.0.10,58180,172.30.0.40,80,tcp,http,0 days 00:00:00.000171,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.361641884,CMvtjE32o2TnQOCBae,172.30.0.10,58180,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.412538052,CLIeTy1tzf8OFJSQ69,172.30.0.10,58190,172.30.0.40,80,tcp,http,0 days 00:00:00.000152,357,0,RSTR,T,T,0,ShADar,4,573,4,204,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.412666082,CLIeTy1tzf8OFJSQ69,172.30.0.10,58190,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.430500984,Cd1zeC18DO7RVSNRXk,172.30.0.10,58200,172.30.0.40,80,tcp,http,0 days 00:00:00.000171,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.430633068,Cd1zeC18DO7RVSNRXk,172.30.0.10,58200,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.498693943,CuVSKSBjtqZTKBqg3,172.30.0.73,49194,172.30.0.40,80,tcp,http,0 days 00:00:00.000256,281,0,RSTR,T,T,0,ShADar,3,445,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.498853922,CuVSKSBjtqZTKBqg3,172.30.0.73,49194,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Opera/9.80 (Macintosh; Intel Mac OS X 10.7.0; U; Edition MacAppStore; en) Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit/534.34 (KHTML,like Gecko) PhantomJS/1.9.0 (development) Safari/534.34",,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.587629080,CGBDrC194r9yhYYS0a,172.30.0.10,58204,172.30.0.40,80,tcp,http,0 days 00:00:00.000255,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.587807894,CGBDrC194r9yhYYS0a,172.30.0.10,58204,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.646429062,CcR3Ja1BB4RNAqIy1i,172.30.0.10,58218,172.30.0.40,80,tcp,http,0 days 00:00:00.000137,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.646549940,CcR3Ja1BB4RNAqIy1i,172.30.0.10,58218,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.647066116,Cb9UCs4lSQN1bGqTk,172.30.0.10,58222,172.30.0.40,80,tcp,http,0 days 00:00:00.000169,222,0,RSTR,T,T,0,ShAfDr,3,386,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.647222996,Cb9UCs4lSQN1bGqTk,172.30.0.10,58222,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.692785978,CQ0iyFOOTdlAd7Rp4,172.30.0.10,58228,172.30.0.40,80,tcp,http,0 days 00:00:00.000177,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.692924976,CQ0iyFOOTdlAd7Rp4,172.30.0.10,58228,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.784287930,CouTD2ScxMxIGfPp2,172.30.0.10,58232,172.30.0.40,80,tcp,http,0 days 00:00:00.000215,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.784431934,CouTD2ScxMxIGfPp2,172.30.0.10,58232,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.784832001,CIlcvUA4vpBTyQHM7,172.30.0.10,58248,172.30.0.40,80,tcp,http,0 days 00:00:00.000120,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.784940958,CIlcvUA4vpBTyQHM7,172.30.0.10,58248,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.805882931,CBmQGk3W1Jidvzp59l,172.30.0.10,58252,172.30.0.40,80,tcp,http,0 days 00:00:00.000131,155,0,RSTR,T,T,0,ShADar,3,319,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.806000948,CBmQGk3W1Jidvzp59l,172.30.0.10,58252,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/download,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.832496881,C1SXal3p1cNdqr1WR6,172.30.0.73,49202,172.30.0.40,80,tcp,http,0 days 00:00:00.000205,281,0,RSTR,T,T,0,ShAfDr,3,445,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.832693100,C1SXal3p1cNdqr1WR6,172.30.0.73,49202,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Opera/9.80 (Macintosh; Intel Mac OS X 10.7.0; U; Edition MacAppStore; en) Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit/534.34 (KHTML,like Gecko) PhantomJS/1.9.0 (development) Safari/534.34",,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.844671965,CTsJjd4mpJczIsLL63,172.30.0.10,58256,172.30.0.40,80,tcp,http,0 days 00:00:00.000173,147,0,RSTR,T,T,0,ShAfDr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.844822884,CTsJjd4mpJczIsLL63,172.30.0.10,58256,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:26.896934986,C9jQUU1m3uoXFInyoh,172.30.0.10,58268,172.30.0.40,80,tcp,http,0 days 00:00:00.000128,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:26.897049904,C9jQUU1m3uoXFInyoh,172.30.0.10,58268,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.166261911,CkgCLf180EP2kqXns,172.30.0.73,49216,172.30.0.40,80,tcp,http,0 days 00:00:00.000253,281,0,RSTR,T,T,0,ShADar,3,445,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.166389942,CkgCLf180EP2kqXns,172.30.0.73,49216,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Opera/9.80 (Macintosh; Intel Mac OS X 10.7.0; U; Edition MacAppStore; en) Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit/534.34 (KHTML,like Gecko) PhantomJS/1.9.0 (development) Safari/534.34",,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.179452896,Cs20m4Ci9O8cjMHcl,172.30.0.10,58272,172.30.0.40,80,tcp,http,0 days 00:00:00.000149,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.179573059,Cs20m4Ci9O8cjMHcl,172.30.0.10,58272,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.200265884,CbFlC51ajGmq249Y41,172.30.0.10,58282,172.30.0.40,80,tcp,http,0 days 00:00:00.000142,155,0,RSTR,T,T,0,ShADar,3,319,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.200381994,CbFlC51ajGmq249Y41,172.30.0.10,58282,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/download,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.267647982,Czjtg22o6zoZWFFOU4,172.30.0.10,58296,172.30.0.40,80,tcp,http,0 days 00:00:00.000147,496,0,RSTR,T,T,0,ShADar,4,712,4,204,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.267770051,Czjtg22o6zoZWFFOU4,172.30.0.10,58296,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.292385101,C5ltbb1DdCcOTCNXil,172.30.0.10,58300,172.30.0.40,80,tcp,http,0 days 00:00:00.000171,147,0,RSTR,T,T,0,ShAfDr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.292532921,C5ltbb1DdCcOTCNXil,172.30.0.10,58300,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.292865992,CQNSrU3V6gakauqhu1,172.30.0.10,58308,172.30.0.40,80,tcp,http,0 days 00:00:00.000108,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.292948008,CQNSrU3V6gakauqhu1,172.30.0.10,58308,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.383234024,C65UR31qEVCndoqFUd,172.30.0.10,58320,172.30.0.40,80,tcp,http,0 days 00:00:00.000189,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.383354902,C65UR31qEVCndoqFUd,172.30.0.10,58320,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.500003098,CQhfNP2MjNFI5YNx2i,172.30.0.73,49224,172.30.0.40,80,tcp,http,0 days 00:00:00.000232,281,0,RSTR,T,T,0,ShADar,3,445,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.500132084,CQhfNP2MjNFI5YNx2i,172.30.0.73,49224,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Opera/9.80 (Macintosh; Intel Mac OS X 10.7.0; U; Edition MacAppStore; en) Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit/534.34 (KHTML,like Gecko) PhantomJS/1.9.0 (development) Safari/534.34",,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.695107937,CmMZjN1aJLbNWFlD4k,172.30.0.10,58326,172.30.0.40,80,tcp,http,0 days 00:00:00.000211,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.695221901,CmMZjN1aJLbNWFlD4k,172.30.0.10,58326,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.719335079,CCjLYQUdg6b9JNBwl,172.30.0.10,58332,172.30.0.40,80,tcp,http,0 days 00:00:00.000145,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.719453096,CCjLYQUdg6b9JNBwl,172.30.0.10,58332,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.759213924,C2vD4gpI7LPQTlpI2,172.30.0.10,58336,172.30.0.40,80,tcp,http,0 days 00:00:00.000261,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.759356022,C2vD4gpI7LPQTlpI2,172.30.0.10,58336,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.778322935,CLCzHo4JBJJO0W2Qd,172.30.0.10,58352,172.30.0.40,80,tcp,http,0 days 00:00:00.000145,282,0,RSTR,T,T,0,ShADar,4,498,4,204,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.778444052,CLCzHo4JBJJO0W2Qd,172.30.0.10,58352,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.808149099,C6CghY15ncSHhXf01g,172.30.0.10,58366,172.30.0.40,80,tcp,http,0 days 00:00:00.000272,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.808264017,C6CghY15ncSHhXf01g,172.30.0.10,58366,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.833653927,CIcfDUEf1KtFJjxll,172.30.0.73,49228,172.30.0.40,80,tcp,http,0 days 00:00:00.000174,281,0,RSTR,T,T,0,ShAfDr,3,445,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.833818913,CIcfDUEf1KtFJjxll,172.30.0.73,49228,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Opera/9.80 (Macintosh; Intel Mac OS X 10.7.0; U; Edition MacAppStore; en) Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit/534.34 (KHTML,like Gecko) PhantomJS/1.9.0 (development) Safari/534.34",,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.862668991,ClHmWo3PiWrdjKYQhk,172.30.0.10,58378,172.30.0.40,80,tcp,http,0 days 00:00:00.000195,147,0,RSTR,T,T,0,ShAfDr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.862821102,ClHmWo3PiWrdjKYQhk,172.30.0.10,58378,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.923890114,C5zBy3pxdoSf4zEyi,172.30.0.10,58386,172.30.0.40,80,tcp,http,0 days 00:00:00.000200,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.924010992,C5zBy3pxdoSf4zEyi,172.30.0.10,58386,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:25:27.948888063,CI97nT2VPgs6lTbgEd,172.30.0.10,58388,172.30.0.40,80,tcp,http,0 days 00:00:00.000132,258,0,RSTR,T,T,0,ShADar,4,474,4,204,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:25:27.948997021,CI97nT2VPgs6lTbgEd,172.30.0.10,58388,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,37,0,,,,,(empty),,,,FhXOMq1yYbnSGRxbih,,text/plain,,,
2026-05-07 17:25:28.001581907,C6EPRQ2wCuJzZ3YPol,172.30.0.10,58390,172.30.0.40,80,tcp,http,0 days 00:00:00.000274,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
